Year,Destination_Country,Region,Column_Name,Value,Data_Type,Source_Name,Source_URL,Notes
2017,Australia,Oceania,Temporary_Workers,"16,124",real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,
2017,Australia,Oceania,Students,"49,469",real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,
2017,Australia,Oceania,Remittance_USD_Billion,68.97,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2017,Australia,Oceania,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2017,Australia,Oceania,GDP_India,$2.651T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2017,UAE,Middle East,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2017,UAE,Middle East,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2017,UAE,Middle East,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2017,UAE,Middle East,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2017,UAE,Middle East,Remittance_USD_Billion,68.97,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2017,UAE,Middle East,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2017,UAE,Middle East,GDP_India,$2.651T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2017,Germany,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2017,Germany,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2017,Germany,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2017,Germany,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2017,Germany,Europe,Remittance_USD_Billion,68.97,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2017,Germany,Europe,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2017,Germany,Europe,GDP_India,$2.651T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2017,Singapore,Asia,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2017,Singapore,Asia,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2017,Singapore,Asia,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2017,Singapore,Asia,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2017,Singapore,Asia,Remittance_USD_Billion,68.97,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2017,Singapore,Asia,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2017,Singapore,Asia,GDP_India,$2.651T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2018,USA,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,USA,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,USA,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,USA,North America,Students,"202,014",real,Open Doors 2019 Report,https://opendoorsdata.org/data/international-students/,
2018,USA,North America,Remittance_USD_Billion,78.79,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2018,USA,North America,Unemployment_India,7.65,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2018,USA,North America,GDP_India,$2.703T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2018,Canada,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,Canada,North America,Permanent_Migrants,"69,985",real,IRCC Annual Report,https://open.canada.ca/data/en/dataset/2fbb56bd-eae7-4582-af7d-a197d185fc93,
2018,Canada,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,Canada,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,Canada,North America,Remittance_USD_Billion,78.79,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2018,Canada,North America,Unemployment_India,7.65,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2018,Canada,North America,GDP_India,$2.703T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2018,UK,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,UK,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,UK,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,UK,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,UK,Europe,Remittance_USD_Billion,78.79,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2018,UK,Europe,Unemployment_India,7.65,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2018,UK,Europe,GDP_India,$2.703T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2018,Australia,Oceania,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,Australia,Oceania,Permanent_Migrants,"33,611",real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,
2018,Australia,Oceania,Temporary_Workers,"22,357",real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,
2018,Australia,Oceania,Students,"66,449",real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,
2018,Australia,Oceania,Remittance_USD_Billion,78.79,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2018,Australia,Oceania,Unemployment_India,7.65,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2018,Australia,Oceania,GDP_India,$2.703T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2018,UAE,Middle East,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,UAE,Middle East,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,UAE,Middle East,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,UAE,Middle East,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,UAE,Middle East,Remittance_USD_Billion,78.79,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2018,UAE,Middle East,Unemployment_India,7.65,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2018,UAE,Middle East,GDP_India,$2.703T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2018,Germany,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,Germany,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,Germany,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,Germany,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,Germany,Europe,Remittance_USD_Billion,78.79,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2018,Germany,Europe,Unemployment_India,7.65,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2018,Germany,Europe,GDP_India,$2.703T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2018,Singapore,Asia,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,Singapore,Asia,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,Singapore,Asia,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,Singapore,Asia,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2018,Singapore,Asia,Remittance_USD_Billion,78.79,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2018,Singapore,Asia,Unemployment_India,7.65,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2018,Singapore,Asia,GDP_India,$2.703T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2019,USA,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2019,USA,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2019,USA,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2019,USA,North America,Students,"193,124",real,Open Doors 2020 Report,https://opendoorsdata.org/data/international-students/,
2019,USA,North America,Remittance_USD_Billion,83.33,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2019,USA,North America,Unemployment_India,6.51,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2019,USA,North America,GDP_India,$2.836T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2019,Canada,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2019,Canada,North America,Permanent_Migrants,"85,590",real,IRCC Annual Report,https://open.canada.ca/data/en/dataset/2fbb56bd-eae7-4582-af7d-a197d185fc93,
2019,Canada,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2019,Canada,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2019,Canada,North America,Remittance_USD_Billion,83.33,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2019,Canada,North America,Unemployment_India,6.51,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2019,Canada,North America,GDP_India,$2.836T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2019,UK,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2019,UK,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2019,UK,Europe,Temporary_Workers,"57,087",real,"UK Home Office Immigration Statistics (Skilled work, main applicants)",https://www.gov.uk/government/statistics/immigration-statistics-year-ending-december-2021,
2019,UK,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2019,UK,Europe,Remittance_USD_Billion,83.33,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2019,UK,Europe,Unemployment_India,6.51,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2019,UK,Europe,GDP_India,$2.836T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2019,Australia,Oceania,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2019,Australia,Oceania,Permanent_Migrants,"25,698",real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,
2019,Australia,Oceania,Temporary_Workers,"13,434",real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,
